trace_id,lane,controller,controller_label,fault_family,seed,step_index,reliability_w,widening_factor,drift_score,dispatch_regime,candidate_charge_mw,candidate_discharge_mw,safe_charge_mw,safe_discharge_mw,true_value,observed_value,true_margin,observed_margin,interval_lower,interval_upper,true_constraint_violated,observed_constraint_satisfied,intervened,fallback_used,certificate_valid,certificate_predicted_valid,useful_work,certificate_schema_version,certificate_hash,prev_hash,issuer,domain,action,theorem_contracts
deep:dropout:55:dc3s_wrapped:31,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,31,0.9141789674758912,1.0456588523724777,0.0549667222084597,discharge,0.0,200.0,0.0,200.0,3158.238806808177,3158.2156646659296,3158.238806808177,3158.2156646659296,54920.06830457099,55492.60254389029,False,True,False,False,True,True,1.0,orius.certificate.v1,ff8a147a1f7f87f761b393b84ab64f1ac0b1761d80fa5e8ea7be65d14f83ad83,ec2b0d329d65b806a39997aa1f46076c12fde17eb32649a68de9aec26c11538c,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:32,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,32,0.9141789674758912,1.043153753620775,0.0048647471744066,hold,0.0,0.0,0.0,0.0,3158.238806808177,3158.516982553075,3158.238806808177,3158.516982553075,56444.58789585143,57002.59425602058,False,True,False,False,True,True,1.0,orius.certificate.v1,1046bb76664b2f961e633d5f34e8bb504300437cc569d5edf7a2922baba3721d,ff8a147a1f7f87f761b393b84ab64f1ac0b1761d80fa5e8ea7be65d14f83ad83,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:33,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,33,0.9141789674758912,1.0430768475257828,0.0033266252745672,hold,0.0,0.0,0.0,0.0,3158.238806808177,3158.195277447274,3158.238806808177,3158.195277447274,56582.78336237639,57140.34471890448,False,True,False,False,True,True,1.0,orius.certificate.v1,82b9f66b6040fffe37ae16cfc92777e9951117109472de3cf2f3511fcf45b8f3,1046bb76664b2f961e633d5f34e8bb504300437cc569d5edf7a2922baba3721d,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:34,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,34,0.9141789674758912,1.0436529512358748,0.0148486994764064,hold,0.0,0.0,0.0,0.0,3158.238806808177,3158.4007800551344,3158.238806808177,3158.4007800551344,56486.5373188137,57047.43364637815,False,True,False,False,True,True,1.0,orius.certificate.v1,c4bf48ef8537c64bbbeb574d26c9808a634de0c0071ba934471f5c94b196e2ae,82b9f66b6040fffe37ae16cfc92777e9951117109472de3cf2f3511fcf45b8f3,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:35,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,35,0.9141789674758912,1.0462724932165242,0.0672395390893945,hold,0.0,0.0,0.0,0.0,3158.238806808177,3157.702571037181,3158.238806808177,3157.702571037181,56057.476240605734,56633.57881697352,False,True,False,False,True,True,1.0,orius.certificate.v1,270c5e743bdc7ca95af8664c4ad0fe07ed178ced9870ff64198a93daa5c6ac41,c4bf48ef8537c64bbbeb574d26c9808a634de0c0071ba934471f5c94b196e2ae,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:36,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,36,0.9141789674758912,1.045025181939509,0.042293313549091,hold,0.0,0.0,0.0,0.0,3158.238806808177,3158.797365410336,3158.238806808177,3158.797365410336,54166.77717393843,54735.63058285622,False,True,False,False,True,True,1.0,orius.certificate.v1,b8d7643cfc5fbeafdf0c23a48e7f64ac6ed6b1168dc7ddd6592aec39e7f703e4,270c5e743bdc7ca95af8664c4ad0fe07ed178ced9870ff64198a93daa5c6ac41,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:37,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,37,0.9141789674758912,1.0441492155846337,0.024773986451581,hold,0.0,0.0,0.0,0.0,3158.238806808177,3158.3908633730475,3158.238806808177,3158.3908633730475,53017.85705864987,53581.62885939024,False,True,False,False,True,True,1.0,orius.certificate.v1,7653f9e445baa514c09cdfb03cc86e2c1cc18296696fb5477c27ae7c0b442e1e,b8d7643cfc5fbeafdf0c23a48e7f64ac6ed6b1168dc7ddd6592aec39e7f703e4,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:38,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,38,0.9141789674758912,1.04672161995427,0.0762220738443086,hold,0.0,0.0,0.0,0.0,3158.238806808177,3157.620905258338,3158.238806808177,3157.620905258338,52350.161072655,52928.8777354456,False,True,False,False,True,True,1.0,orius.certificate.v1,8dc2c44e622189246ea857928dac01ce77338cb3789a891b1743f0b9ba1b45da,7653f9e445baa514c09cdfb03cc86e2c1cc18296696fb5477c27ae7c0b442e1e,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:39,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,39,0.9141789674758912,1.046491882642674,0.071627327612387,hold,0.0,0.0,0.0,0.0,3158.238806808177,3157.9656681384495,3158.238806808177,3157.9656681384495,50344.68311070919,50922.062362246965,False,True,False,False,True,True,1.0,orius.certificate.v1,1c0f402f09ffbb24e4e56445ce1e4868af13d121cc870aff62853a00996d95fc,8dc2c44e622189246ea857928dac01ce77338cb3789a891b1743f0b9ba1b45da,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:40,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,40,0.9141789674758912,1.048370297796213,0.1091956306831698,hold,0.0,0.0,0.0,0.0,3158.238806808177,3158.3795262526237,3158.238806808177,3158.3795262526237,48525.84114794451,49114.171147895824,False,True,False,False,True,True,1.0,orius.certificate.v1,7a7ae506998f5c7e9fa27285f8b2c865fe5bece0db38bca64a981636ba52f338,1c0f402f09ffbb24e4e56445ce1e4868af13d121cc870aff62853a00996d95fc,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:41,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,41,0.9141789674758912,1.0432319632385167,0.0064289395292458,discharge,0.0,200.0,0.0,200.0,2947.712491018703,2947.85321046315,2947.712491018703,2947.85321046315,45875.31098353458,46433.76995102738,False,True,False,False,True,True,1.0,orius.certificate.v1,fc3a59be039f589c060eece73a23cab8bc93ffc6aa6e24f049e2881fa15cfd46,7a7ae506998f5c7e9fa27285f8b2c865fe5bece0db38bca64a981636ba52f338,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:42,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,42,0.9141789674758912,1.0465738568805327,0.0732668123695655,discharge,0.0,200.0,0.0,200.0,2737.1861752292293,2736.9425599627248,2737.1861752292293,2736.9425599627248,46013.97464112646,46591.83104309979,False,True,False,False,True,True,1.0,orius.certificate.v1,e1ef90b9861cd341c8d8d7efc307fa1e72d120d2af6e197dc43a23e352bfe230,fc3a59be039f589c060eece73a23cab8bc93ffc6aa6e24f049e2881fa15cfd46,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:43,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,43,0.9141789674758912,1.0439903443504663,0.0215965617682384,discharge,0.0,200.0,0.0,200.0,2526.6598594397556,2526.7990136849585,2526.6598594397556,2526.7990136849585,44325.244298103426,44888.095291423495,False,True,False,False,True,True,1.0,orius.certificate.v1,750d2012bb3d5784a53abe136dd636d74628c883e8d083262ff3a779805c6f3d,e1ef90b9861cd341c8d8d7efc307fa1e72d120d2af6e197dc43a23e352bfe230,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:44,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,44,0.9141789674758912,1.0461903816745024,0.0655973082489609,discharge,0.0,200.0,0.0,200.0,2316.133543650282,2315.997580332478,2316.133543650282,2315.997580332478,43837.18200704398,44412.806882984914,False,True,False,False,True,True,1.0,orius.certificate.v1,83dc44746e85e1ca0e3df24c2521e3297350f82f3e65e300ade29b449cc1d20c,750d2012bb3d5784a53abe136dd636d74628c883e8d083262ff3a779805c6f3d,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:45,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,45,0.9141789674758912,1.0455441953313034,0.0526735813849804,discharge,0.0,200.0,0.0,200.0,2105.607227860808,2105.6934911773687,2105.607227860808,2105.6934911773687,42391.820050904265,42963.687977031324,False,True,False,False,True,True,1.0,orius.certificate.v1,c5ad0fe023680a0fab5d1eaf6380fdc48781669d066be47127dac2536f011aa2,83dc44746e85e1ca0e3df24c2521e3297350f82f3e65e300ade29b449cc1d20c,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:46,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,46,0.9141789674758912,1.0442207931227838,0.0262055372145855,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.7888589068452,2105.607227860808,2105.7888589068452,43519.65571737098,44083.84245994752,False,True,False,False,True,True,1.0,orius.certificate.v1,6bc2f758651db28623f0ff5af608a3ba75c11a700cae9c99898f26ebf7421e87,c5ad0fe023680a0fab5d1eaf6380fdc48781669d066be47127dac2536f011aa2,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:47,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,47,0.9141789674758912,1.0446301552357111,0.0343927794731348,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.4543297141327,2105.607227860808,2105.4543297141327,42944.54448320703,43511.10532830467,False,True,False,False,True,True,1.0,orius.certificate.v1,31b01e31e61627222e0da94c2896811d9945d2d2caeb0fbbb899c982508a6223,6bc2f758651db28623f0ff5af608a3ba75c11a700cae9c99898f26ebf7421e87,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:48,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,48,0.9141789674758912,1.345145380226643,0.0446972792917726,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.8817611680215,2105.607227860808,2105.8817611680215,43604.66937750547,44337.70548309318,False,True,False,False,True,True,1.0,orius.certificate.v1,579481b05519c548bcb636aae267cf5e130b90eda2fa8ad429daf40cdfd09d89,31b01e31e61627222e0da94c2896811d9945d2d2caeb0fbbb899c982508a6223,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:49,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,49,0.9141789674758912,1.0465958227293852,0.0737061293466151,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.8021462779525,2105.607227860808,2105.8021462779525,44664.891517538184,45242.87578842344,False,True,False,False,True,True,1.0,orius.certificate.v1,ec6b6f6d4843b639829249ab098eb560b02537fc78a22095bdfc2d181307e55d,579481b05519c548bcb636aae267cf5e130b90eda2fa8ad429daf40cdfd09d89,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:50,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,50,0.9141789674758912,1.0453231305646309,0.0482522860515301,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.8021462779525,2105.607227860808,2105.8021462779525,46325.28022800099,46895.86384111992,False,True,False,False,True,True,1.0,orius.certificate.v1,e58a464ad30bd45ca0f58248d7cc44638f6f8488b1fe2e5ec115aaca4b42023b,ec6b6f6d4843b639829249ab098eb560b02537fc78a22095bdfc2d181307e55d,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:51,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,51,0.9141789674758912,1.04767066472533,0.0952029692655113,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.4891004055557,2105.607227860808,2105.4891004055557,47442.98179171737,48027.22893224061,False,True,False,False,True,True,1.0,orius.certificate.v1,1eb05b27fc4b598c81b833cf9df193a3054c9eb984cb898bc01aa72b8a46afe0,e58a464ad30bd45ca0f58248d7cc44638f6f8488b1fe2e5ec115aaca4b42023b,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:52,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,52,0.9141789674758912,1.045643771839076,0.0546651115404285,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.641805880622,2105.607227860808,2105.641805880622,49721.143949625046,50293.59054299536,False,True,False,False,True,True,1.0,orius.certificate.v1,e0fb88aa17c64e575bda596457ea9fe068477be5aee40fd1568f3ed0b441c3e1,1eb05b27fc4b598c81b833cf9df193a3054c9eb984cb898bc01aa72b8a46afe0,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:53,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,53,0.9141789674758912,1.0441774598137648,0.0253388710342058,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.5526302535304,2105.607227860808,2105.5526302535304,51092.22863595316,51656.16416502997,False,True,False,False,True,True,1.0,orius.certificate.v1,b17fb36b4b0f3653d444091ffab7b61cceff2267c05ac7d2a583cef2b87e05d4,e0fb88aa17c64e575bda596457ea9fe068477be5aee40fd1568f3ed0b441c3e1,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:54,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,54,0.9141789674758912,1.0466653192010942,0.0750960587807954,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.481185935878,2105.607227860808,2105.481185935878,51735.88403908048,52314.272898980664,False,True,False,False,True,True,1.0,orius.certificate.v1,b5b5239a0c96b3358125b04cd13070af20e8a50e4544b499d86d58a9fe18dc03,b17fb36b4b0f3653d444091ffab7b61cceff2267c05ac7d2a583cef2b87e05d4,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:55,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,55,0.9141789674758912,1.0437326535054516,0.0164427448679459,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.309179637932,2105.607227860808,2105.309179637932,53697.83865730321,54259.19663154375,False,True,False,False,True,True,1.0,orius.certificate.v1,c14483b9fd6390f587e8a0393ad6d36d9a08a5de4ba7a9d2d3a3f6a085e66a95,b5b5239a0c96b3358125b04cd13070af20e8a50e4544b499d86d58a9fe18dc03,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:56,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,56,0.9141789674758912,1.043511750657814,0.012024687915189,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.9730686336434,2105.607227860808,2105.9730686336434,54142.255825845925,54702.33445697821,False,True,False,False,True,True,1.0,orius.certificate.v1,10fd5f79aefe3bf6fa3baaecd1b381a8d0d1db8600b7d03a9881bc5107ee4d17,c14483b9fd6390f587e8a0393ad6d36d9a08a5de4ba7a9d2d3a3f6a085e66a95,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:57,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,57,0.9141789674758912,1.0446283917994097,0.0343575107470983,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.867050375425,2105.607227860808,2105.867050375425,53811.81427686008,54378.364891260266,False,True,False,False,True,True,1.0,orius.certificate.v1,e9acc5a64ee258db2eae87bbef662108cc0bf4213086506b7ca342299995609b,10fd5f79aefe3bf6fa3baaecd1b381a8d0d1db8600b7d03a9881bc5107ee4d17,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:58,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,58,0.9141789674758912,1.0460170764717809,0.062131204194524,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.644169866579,2105.607227860808,2105.644169866579,54737.06746449141,55311.684325378534,False,True,False,False,True,True,1.0,orius.certificate.v1,97069fc0af4dfdae1e3e0d909801d3e961865f1ba99be3ec681ed9c259c4aed3,e9acc5a64ee258db2eae87bbef662108cc0bf4213086506b7ca342299995609b,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:59,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,59,0.9141789674758912,1.04429258223981,0.0276413195551132,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.4951958828765,2105.607227860808,2105.4951958828765,53032.7090463468,53597.312009118694,False,True,False,False,True,True,1.0,orius.certificate.v1,e902a3f032e081ca86d6a41ad04401f592d5f71a59d75b8426717904d9e574a7,97069fc0af4dfdae1e3e0d909801d3e961865f1ba99be3ec681ed9c259c4aed3,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:60,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,60,0.9141789674758912,1.0464314457416537,0.0704185895919806,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.722678125456,2105.607227860808,2105.722678125456,52289.64815239422,52866.67565998998,False,True,False,False,True,True,1.0,orius.certificate.v1,4e966036ba46b973cb388d926095adecc8654988e9d94437da701f0b527ecdcd,e902a3f032e081ca86d6a41ad04401f592d5f71a59d75b8426717904d9e574a7,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:61,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,61,0.9141789674758912,1.045819322092559,0.0581761166100884,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.863175415115,2105.607227860808,2105.863175415115,50440.188399459104,51013.65540815225,False,True,False,False,True,True,1.0,orius.certificate.v1,5c674468e40bd712d433afa08de55d568e6153f3e6b5dc959bb6169ddc3bb378,4e966036ba46b973cb388d926095adecc8654988e9d94437da701f0b527ecdcd,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:62,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,62,0.9141789674758912,1.0443318283253509,0.028426241265924,hold,0.0,0.0,0.0,0.0,2105.607227860808,2104.8933173451173,2105.607227860808,2104.8933173451173,48968.95897865715,49533.78950500755,False,True,False,False,True,True,1.0,orius.certificate.v1,d80f3901493ce4b2189b56c98b3b257118e903001b9ab5d712f6cb9051f4a205,5c674468e40bd712d433afa08de55d568e6153f3e6b5dc959bb6169ddc3bb378,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:63,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,63,0.9141789674758912,1.0445437333662055,0.032664342083024,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.814530502003,2105.607227860808,2105.814530502003,48268.32876864925,48834.38826813881,False,True,False,False,True,True,1.0,orius.certificate.v1,34dd2fd9bb1c6fcd5bc81b03c28dd8b5ae580cd17bebf3e2698c1a34fb9f0bdc,d80f3901493ce4b2189b56c98b3b257118e903001b9ab5d712f6cb9051f4a205,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:64,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,64,0.9141789674758912,1.0490737712655809,0.1232651000705278,hold,0.0,0.0,0.0,0.0,2105.607227860808,2105.5859204659528,2105.607227860808,2105.5859204659528,47462.18930668579,48054.62954686191,False,True,False,False,True,True,1.0,orius.certificate.v1,74e91753e1565782ff4ab492e122be087473671a0fbb6bf463fe04cdeb2245b6,34dd2fd9bb1c6fcd5bc81b03c28dd8b5ae580cd17bebf3e2698c1a34fb9f0bdc,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:65,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,65,0.9141789674758912,1.0455940630992715,0.0536709367443452,discharge,0.0,200.0,0.0,200.0,1895.0809120713343,1895.2227629017375,1895.0809120713343,1895.2227629017375,44528.8580134998,45101.015722847376,False,True,False,False,True,True,1.0,orius.certificate.v1,06502be974d0da6e7c0756ccf59c5278f1725a7ab9bbbf23484b30230101fa5e,74e91753e1565782ff4ab492e122be087473671a0fbb6bf463fe04cdeb2245b6,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:66,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,66,0.9141789674758912,1.0453677369401986,0.0491444135628825,discharge,0.0,200.0,0.0,200.0,1684.5545962818603,1684.7821476466324,1684.5545962818603,1684.7821476466324,43326.88568637397,43897.72840811964,False,True,False,False,True,True,1.0,orius.certificate.v1,12d1bc75005b0412ba2784ba49e7e152e5ec1ad4d20116098773badd216d828b,06502be974d0da6e7c0756ccf59c5278f1725a7ab9bbbf23484b30230101fa5e,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:67,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,67,0.9141789674758912,1.043039655128601,0.0025827773309319,discharge,0.0,200.0,0.0,200.0,1474.0282804923868,1474.3891075507138,1474.0282804923868,1474.3891075507138,42261.98333496406,42819.32950556823,False,True,False,False,True,True,1.0,orius.certificate.v1,6ee89fa0d3a6858a4e5ff1b618f29767c0af0f410c56dfa2a0150243888a4f74,12d1bc75005b0412ba2784ba49e7e152e5ec1ad4d20116098773badd216d828b,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:68,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,68,0.9141789674758912,1.043808347047796,0.0179566157148297,discharge,0.0,200.0,0.0,200.0,1263.501964702913,1263.7030100495504,1263.501964702913,1263.7030100495504,42204.821668229975,42766.61812925709,False,True,False,False,True,True,1.0,orius.certificate.v1,c3aaed0ce93aebb02f2e1df6e813698b43a2b9fa065743b148cdc02d30cc935e,6ee89fa0d3a6858a4e5ff1b618f29767c0af0f410c56dfa2a0150243888a4f74,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:69,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,69,0.9141789674758912,1.0446087434289286,0.0339645433374848,discharge,0.0,200.0,0.0,200.0,1052.9756489134393,1052.7134911396518,1052.9756489134393,1052.7134911396518,42583.95145896815,43150.38808410855,False,True,False,False,True,True,1.0,orius.certificate.v1,08a34c541b3a8248db8131b4398aeb17e018f492abc6b752039aa256d05ad74c,c3aaed0ce93aebb02f2e1df6e813698b43a2b9fa065743b148cdc02d30cc935e,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 200.0}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:70,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,70,0.9141789674758912,1.0438197715662592,0.0181851060840941,discharge,0.0,0.3767909211825099,0.0,0.3767909211825099,1052.579026891142,1052.6315789473683,1052.579026891142,1052.6315789473683,41858.25652511687,42420.11917249909,False,True,False,False,True,True,1.0,orius.certificate.v1,85b955a991b3699bb41a435f2f39c83eaf3a50cac1fcade5f3e27b2bb1b9dddd,08a34c541b3a8248db8131b4398aeb17e018f492abc6b752039aa256d05ad74c,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.3767909211825099}","{""T11"": ""battery_witness_runtime_certificate""}"
deep:dropout:55:dc3s_wrapped:71,deep,dc3s_wrapped,deep:dc3s_wrapped,dropout,55,71,0.9141789674758912,1.0429105162620544,0.0,hold,0.0,0.0,0.0,0.0,1052.579026891142,1052.0880136085862,1052.579026891142,1052.0880136085862,42244.04109271876,42800.64020622535,False,True,False,False,True,True,1.0,orius.certificate.v1,0344cd453c0ab5e3c4dfda46bdbbe4ee5a38d560dd07b580254516e27914e0b7,85b955a991b3699bb41a435f2f39c83eaf3a50cac1fcade5f3e27b2bb1b9dddd,orius.battery.runtime_trace,battery,"{""charge_mw"": 0.0, ""discharge_mw"": 0.0}","{""T11"": ""battery_witness_runtime_certificate""}"
